Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 21-FEB-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;B;B5;AO00009538;6;Uffici;OTTIMO; ;1800;2400;L;7,5;11;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;B;B5;AO00009538;6;Uffici;NORMALE;P;1350;1900;L;6,3;9,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;20;Abitazioni civili;SCADENTE; ;1000;1400;L;4,8;7,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;20;Abitazioni civili;OTTIMO; ;2400;3500;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;20;Abitazioni civili;NORMALE;P;1500;2200;L;6,6;9,7;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;21;Abitazioni di tipo economico;NORMALE;P;1200;1800;L;6,4;8,7;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;21;Abitazioni di tipo economico;SCADENTE; ;940;1200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;13;Box;NORMALE;P;1000;1450;L;4,1;5,9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;14;Posti auto coperti;NORMALE;P;900;1200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;15;Posti auto scoperti;NORMALE;P;650;800;L;3;4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;9;Magazzini;NORMALE;P;475;690;L;3,1;4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;5;Negozi;NORMALE;P;950;1400;L;9;14;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;6;Uffici;NORMALE;P;1000;1500;L;5;10;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C11;AO00001065;10;Laboratori;NORMALE;P;740;1000;L;4;5,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;20;Abitazioni civili;SCADENTE; ;1150;1700;L;5,6;8,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;20;Abitazioni civili;OTTIMO; ;2000;2700;L;6,8;10,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;20;Abitazioni civili;NORMALE;P;1500;2200;L;6;9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;21;Abitazioni di tipo economico;NORMALE;P;1150;1700;L;5,6;8,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;21;Abitazioni di tipo economico;SCADENTE; ;850;1150;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;13;Box;NORMALE;P;800;1200;L;4,3;6,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;14;Posti auto coperti;NORMALE;P;650;800;L;4,4;5,5;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;15;Posti auto scoperti;NORMALE;P;500;700;L;3,3;4,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;9;Magazzini;NORMALE;P;475;690;L;3,1;4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;5;Negozi;NORMALE;P;850;1300;L;6;11;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;6;Uffici;OTTIMO; ;1600;2100;L;6;9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;6;Uffici;NORMALE;P;1350;1600;L;5,4;8;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;C;C2;AO00000364;10;Laboratori;NORMALE;P;740;1000;L;4;5,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D10;AO00001067;20;Abitazioni civili;NORMALE;P;1400;1950;L;5,6;8,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D10;AO00001067;20;Abitazioni civili;OTTIMO; ;2000;2600;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D10;AO00001067;21;Abitazioni di tipo economico;SCADENTE;P;520;740;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D10;AO00001067;21;Abitazioni di tipo economico;NORMALE; ;1000;1400;L;5,4;8,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D10;AO00001067;13;Box;NORMALE;P;690;990;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D10;AO00001067;1;Ville e Villini;NORMALE;P;1600;2200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;20;Abitazioni civili;NORMALE;P;1500;2200;L;6;9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;20;Abitazioni civili;SCADENTE; ;1000;1300;L;4,7;7;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;20;Abitazioni civili;OTTIMO; ;2100;2900;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;21;Abitazioni di tipo economico;NORMALE;P;1300;1950;L;5,6;6,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;13;Box;NORMALE;P;800;1150;L;4,2;6,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;1;Ville e Villini;OTTIMO; ;2200;3300;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D11;AO00001068;1;Ville e Villini;NORMALE;P;1600;2200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;20;Abitazioni civili;NORMALE;P;1300;1900;L;6;9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;20;Abitazioni civili;OTTIMO; ;2100;3100;L;6,8;9,9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;21;Abitazioni di tipo economico;NORMALE;P;1200;1650;L;5,9;8,8;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;13;Box;NORMALE;P;800;1100;L;4,4;6,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;14;Posti auto coperti;NORMALE;P;650;800;L;3,7;4,6;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;15;Posti auto scoperti;NORMALE;P;500;700;L;3,1;4,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;9;Magazzini;NORMALE;P;475;690;L;3,1;4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;5;Negozi;OTTIMO; ;1250;1650;L;7;10;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;5;Negozi;NORMALE;P;860;1150;L;6;9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;6;Uffici;NORMALE;P;1100;1400;L;3,9;5,8;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;8;Capannoni industriali;NORMALE;P;700;1000;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;7;Capannoni tipici;NORMALE;P;690;1000;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D12;AO00001066;10;Laboratori;NORMALE;P;740;1000;L;4;5,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D4;AO00000371;9;Magazzini;NORMALE;P;670;860;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D4;AO00000371;8;Capannoni industriali;SCADENTE;P;540;900;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;D;D4;AO00000371;10;Laboratori;NORMALE;P;850;1200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;20;Abitazioni civili;SCADENTE; ;850;1100;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;20;Abitazioni civili;NORMALE;P;1200;1650;L;4,8;7,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;21;Abitazioni di tipo economico;SCADENTE;P;560;800;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;21;Abitazioni di tipo economico;NORMALE; ;1000;1400;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;22;Abitazioni tipiche dei luoghi;SCADENTE;P;400;600;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;13;Box;NORMALE;P;870;1150;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;E;E1;AO00000988;1;Ville e Villini;NORMALE;P;1550;2100;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;R;R1;AO00000724;20;Abitazioni civili;NORMALE;P;970;1350;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;R;R1;AO00000724;21;Abitazioni di tipo economico;NORMALE;P;660;940;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007003;B1AA; ;A326;AOSTA;R;R1;AO00000724;22;Abitazioni tipiche dei luoghi;SCADENTE;P;400;600;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;20;Abitazioni civili;NORMALE;P;3800;5400;L;7,4;11,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;20;Abitazioni civili;OTTIMO; ;4700;6400;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;13;Box;NORMALE;P;1400;1800;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;14;Posti auto coperti;NORMALE;P;900;1300;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;15;Posti auto scoperti;NORMALE;P;600;900;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;1;Ville e Villini;NORMALE;P;4000;5900;L;9,3;12,8;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;5;Negozi;NORMALE;P;1700;2600;L;9,5;14,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;B;B6;AO00009551;6;Uffici;NORMALE;P;3800;5200;L;8,2;11,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D1;AO00000728;20;Abitazioni civili;NORMALE;P;2100;2950;L;5;7,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D1;AO00000728;21;Abitazioni di tipo economico;NORMALE;P;1650;2350;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D1;AO00000728;1;Ville e Villini;NORMALE;P;2400;3500;L;5,6;8,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D1;AO00000728;5;Negozi;NORMALE;P;1350;1850;L;6,4;9,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D2;AO00009552;20;Abitazioni civili;OTTIMO; ;3000;4200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D2;AO00009552;20;Abitazioni civili;NORMALE;P;2300;3300;L;6,1;9,1;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D2;AO00009552;21;Abitazioni di tipo economico;NORMALE;P;1750;2450;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D2;AO00009552;13;Box;NORMALE;P;800;1200;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D2;AO00009552;1;Ville e Villini;NORMALE;P;2250;3300;L;5,2;7,4;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;D;D2;AO00009552;5;Negozi;NORMALE;P;1400;2150;L;7,4;10,9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;E;E1;AO00009553;20;Abitazioni civili;OTTIMO;P;3600;4600;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;E;E1;AO00009553;20;Abitazioni civili;NORMALE; ;2350;3500;L;5,7;8,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;E;E1;AO00009553;21;Abitazioni di tipo economico;NORMALE;P;1650;2350;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;E;E1;AO00009553;13;Box;NORMALE;P;950;1350;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;E;E1;AO00009553;1;Ville e Villini;NORMALE;P;2500;3700;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;E;E1;AO00009553;5;Negozi;NORMALE;P;1700;2400;L;9;13,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;R;R1;AO00000727;20;Abitazioni civili;NORMALE; ;2250;3300;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;R;R1;AO00000727;20;Abitazioni civili;OTTIMO;P;3200;4400;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;R;R1;AO00000727;21;Abitazioni di tipo economico;NORMALE;P;980;1400;L;2,2;3,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007007;B1AB; ;A094;AYAS;R;R1;AO00000727;22;Abitazioni tipiche dei luoghi;SCADENTE;P;475;710;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;B;B1;AO00000013;20;Abitazioni civili;NORMALE;P;1300;1900;L;4,4;6,5;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;B;B1;AO00000013;21;Abitazioni di tipo economico;NORMALE;P;1150;1550;L;3,5;4,7;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;B;B1;AO00000013;13;Box;NORMALE;P;970;1350;L;2,4;3,2;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;B;B1;AO00000013;5;Negozi;NORMALE;P;750;1000;L;4,3;6;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;B;B1;AO00000013;6;Uffici;NORMALE;P;1000;1250;L;3,9;4,7;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;D;D1;AO00000730;20;Abitazioni civili;NORMALE;P;1150;1600;L;2,7;3,7;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;D;D1;AO00000730;21;Abitazioni di tipo economico;NORMALE;P;810;1150;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;D;D1;AO00000730;1;Ville e Villini;NORMALE;P;1400;1800;L;4,7;5,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;R;R1;AO00000729;21;Abitazioni di tipo economico;NORMALE;P;970;1400;L;2,6;3,9;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007008;B1AC; ;A108;AYMAVILLES;R;R1;AO00000729;22;Abitazioni tipiche dei luoghi;SCADENTE;P;315;450;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007001;B1AD; ;A205;ALLEIN;B;B1;AO00000018;20;Abitazioni civili;NORMALE;P;960;1250;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007001;B1AD; ;A205;ALLEIN;B;B1;AO00000018;21;Abitazioni di tipo economico;NORMALE;P;750;960;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007001;B1AD; ;A205;ALLEIN;B;B1;AO00000018;13;Box;NORMALE;P;750;930;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007001;B1AD; ;A205;ALLEIN;B;B1;AO00000018;5;Negozi;NORMALE;P;690;860;L;3,3;4,3;L;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007001;B1AD; ;A205;ALLEIN;R;R1;AO00000868;21;Abitazioni di tipo economico;NORMALE;P;620;860;L;;;;
NORD-OVEST;VALLE D'AOSTA/VALLE`E D'AOSTE;AO;2007001;B1AD; ;A205;ALLEIN;R;R1;AO00000868;22;Abitazioni tipiche dei luoghi;SCADENTE;P;210;290;L;;;;
